Celltype	GeneID	Gene	Peak	Entrezgene	Zscore	Specificity	Rank
CD4+CD25+CD45RA+ naive regulatory T cells	p2@LDLRAP1	LDLRAP1	p2	26119	7.628209	7	2
CD4+CD25+CD45RA+ naive regulatory T cells	p1@MDS2	MDS2	p1	259283	7.113914	7	2
CD4+CD25+CD45RA+ naive regulatory T cells	p2@OXNAD1	OXNAD1	p2	92106	5.93056	7	2
CD4+CD25+CD45RA+ naive regulatory T cells	p1@RCAN3AS	RCAN3AS	p1	100750325	5.538361	7	3
CD4+CD25+CD45RA+ naive regulatory T cells	p5@FOXP1	FOXP1	p5	27086	11.93378	8	1
CD4+CD25+CD45RA+ naive regulatory T cells	p8@COMMD3	COMMD3	p8	23412	10.85824	8	1
CD4+CD25+CD45RA+ naive regulatory T cells	p1@LEPROTL1	LEPROTL1	p1	23484	9.134095	8	1
CD4+CD25+CD45RA+ naive regulatory T cells	p1@NDNL2	NDNL2	p1	56160	8.244254	8	1
CD4+CD25+CD45RA+ naive regulatory T cells	p1@TIGIT	TIGIT	p1	201633	5.450055	8	2
CD4+CD25+CD45RA+ naive regulatory T cells	p1@RPL26	RPL26	p1	6154	5.058175	8	2
CD4+CD25+CD45RA+ naive regulatory T cells	p1@ZNF101	ZNF101	p1	94039	12.16285	9	1
CD4+CD25+CD45RA+ naive regulatory T cells	p1@PIK3IP1	PIK3IP1	p1	113791	8.909413	9	1
CD4+CD25+CD45RA+ naive regulatory T cells	p1@THEM4	THEM4	p1	117145	7.74024	9	2
CD4+CD25+CD45RA+ naive regulatory T cells	p1@LOC100130231	LOC100130231	p1	100130231	7.377269	9	2
CD4+CD25+CD45RA+ naive regulatory T cells	p1@FLT3LG	FLT3LG	p1	2323	6.926863	9	3
CD4+CD25+CD45RA+ naive regulatory T cells	p1@CDKN1B	CDKN1B	p1	1027	6.752541	9	3
CD4+CD25+CD45RA+ naive regulatory T cells	p1@CLEC2D	CLEC2D	p1	29121	6.143964	9	3
CD4+CD25+CD45RA+ naive regulatory T cells	p1@MIR150	MIR150	p1	406942	5.148025	9	3
CD4+CD25+CD45RA+ naive regulatory T cells	p1@TXK	TXK	p1	7294	10.11897	10	1
CD4+CD25+CD45RA+ naive regulatory T cells	p1@HAR1B	HAR1B	p1	768097	9.545571	10	1
CD4+CD25+CD45RA+ naive regulatory T cells	p2@FBLN7	FBLN7	p2	129804	9.404084	10	1
CD4+CD25+CD45RA+ naive regulatory T cells	p1@C5orf39	C5orf39	p1	389289	9.163802	10	1
CD4+CD25+CD45RA+ naive regulatory T cells	p2@LOC374443	LOC374443	p2	374443	8.788693	10	1
CD4+CD25+CD45RA+ naive regulatory T cells	p1@LOC100129196	LOC100129196	p1	100129196	8.478198	10	1
CD4+CD25+CD45RA+ naive regulatory T cells	p2@ZNF890P	ZNF890P	p2	645700	8.26907	10	2
CD4+CD25+CD45RA+ naive regulatory T cells	p1@LAIR2	LAIR2	p1	3904	7.173671	10	3
CD4+CD25+CD45RA+ naive regulatory T cells	p1@CXorf40A	CXorf40A	p1	91966	7.159315	10	1
CD4+CD25+CD45RA+ naive regulatory T cells	p1@SNORD104	SNORD104	p1	692227	7.125445	10	2
CD4+CD25+CD45RA+ naive regulatory T cells	p2@CCDC101	CCDC101	p2	112869	6.510952	10	2
CD4+CD25+CD45RA+ naive regulatory T cells	p1@SCARNA17	SCARNA17	p1	677769	5.530848	10	3
CD4+CD25+CD45RA+ naive regulatory T cells	p1@CXCR4	CXCR4	p1	7852	5.420832	10	3
CD4+CD25+CD45RA+ naive regulatory T cells	p1@MTERFD2	MTERFD2	p1	130916	5.206969	10	2
CD4+CD25+CD45RA+ naive regulatory T cells	p2@ZNF263	ZNF263	p2	10127	5.036433	10	3
CD4+CD25+CD45RA+ naive regulatory T cells	p12@HIST1H4H	HIST1H4H	p12	8365	5.014484	10	2
CD8+ T Cells	p1@ZNF683	ZNF683	p1	257101	6.148107	3	3
CD8+ T Cells	p1@GZMK	GZMK	p1	3003	10.09807	4	2
CD8+ T Cells	p1@GZMA	GZMA	p1	3001	5.648767	5	2
CD8+ T Cells	p3@KLRK1	KLRK1	p3	22914	9.418095	6	2
CD8+ T Cells	p1@CD8A	CD8A	p1	925	8.680217	6	2
CD8+ T Cells	p1@GZMH	GZMH	p1	2999	7.493573	6	2
CD8+ T Cells	p1@TTC16	TTC16	p1	158248	7.525908	7	2
CD8+ T Cells	p1@GZMM	GZMM	p1	3004	6.639026	7	2
CD8+ T Cells	p5@PTPN4	PTPN4	p5	5775	6.326446	7	2
CD8+ T Cells	p2@SAMD3	SAMD3	p2	154075	5.478921	7	2
CD8+ T Cells	p1@LOC100128420	LOC100128420	p1	100128420	5.416404	7	3
CD8+ T Cells	p2@LDLRAP1	LDLRAP1	p2	26119	5.048495	7	3
CD8+ T Cells	p1@APOBEC3G	APOBEC3G	p1	60489	5.666943	8	2
CD8+ T Cells	p1@GIMAP7	GIMAP7	p1	168537	9.014551	9	1
CD8+ T Cells	p1@FCRL6	FCRL6	p1	343413	5.608608	9	3
CD8+ T Cells	p2@NOSIP	NOSIP	p2	51070	5.204384	9	3
CD8+ T Cells	p1@GPR171	GPR171	p1	29909	8.900061	10	1
CD8+ T Cells	p1@TC2N	TC2N	p1	123036	6.684671	10	3
CD8+ T Cells	p1@SCARNA17	SCARNA17	p1	677769	6.562989	10	2
CD8+ T Cells	p3@FAM113B	FAM113B	p3	91523	5.133168	10	2
Dendritic Cells - plasmacytoid	p1@CLEC4C	CLEC4C	p1	170482	17.75964	1	1
Dendritic Cells - plasmacytoid	p1@LILRA4	LILRA4	p1	23547	17.73332	1	1
Dendritic Cells - plasmacytoid	p1@PHEX	PHEX	p1	5251	17.70029	1	1
Dendritic Cells - plasmacytoid	p3@SIDT1	SIDT1	p3	54847	17.40803	1	1
Dendritic Cells - plasmacytoid	p2@PPM1J	PPM1J	p2	333926	17.23578	1	1
Dendritic Cells - plasmacytoid	p1@LRRC36	LRRC36	p1	55282	8.393561	2	2
Dendritic Cells - plasmacytoid	p3@SYCP2L	SYCP2L	p3	221711	16.81842	2	1
Dendritic Cells - plasmacytoid	p1@PLD4	PLD4	p1	122618	16.65117	2	1
Dendritic Cells - plasmacytoid	p1@IRF7	IRF7	p1	3665	16.62235	2	1
Dendritic Cells - plasmacytoid	p1@IRF4	IRF4	p1	3662	15.59728	2	1
Dendritic Cells - plasmacytoid	p1@IL3RA	IL3RA	p1	3563	17.01969	3	1
Dendritic Cells - plasmacytoid	p1@TCL1A	TCL1A	p1	8115	8.020249	3	2
Dendritic Cells - plasmacytoid	p3@CCDC50	CCDC50	p3	152137	16.46429	3	1
Dendritic Cells - plasmacytoid	p2@KIAA1984	KIAA1984	p2	84960	16.28502	3	1
Dendritic Cells - plasmacytoid	p1@PTCRA	PTCRA	p1	171558	12.6176	3	1
Dendritic Cells - plasmacytoid	p1@GZMB	GZMB	p1	3002	15.04075	3	1
Dendritic Cells - plasmacytoid	p1@FAM129C	FAM129C	p1	199786	10.63521	4	2
Dendritic Cells - plasmacytoid	p1@KIAA0226L	KIAA0226L	p1	80183	9.145792	4	1
Dendritic Cells - plasmacytoid	p3@HHAT	HHAT	p3	55733	12.06853	4	1
Dendritic Cells - plasmacytoid	p1@SLC9A11	SLC9A11	p1	284525	8.238011	4	2
Dendritic Cells - plasmacytoid	p1@IRF8	IRF8	p1	3394	16.04457	4	1
Dendritic Cells - plasmacytoid	p1@KLRF2	KLRF2	p1	100431172	15.98557	4	1
Dendritic Cells - plasmacytoid	p2@FCHSD2	FCHSD2	p2	9873	15.51938	4	1
Dendritic Cells - plasmacytoid	p2@HESX1	HESX1	p2	8820	15.1313	4	1
Dendritic Cells - plasmacytoid	p1@FAM160A1	FAM160A1	p1	729830	10.89804	5	1
Dendritic Cells - plasmacytoid	p1@TCL1B	TCL1B	p1	9623	10.79738	5	1
Dendritic Cells - plasmacytoid	p2@PLEKHD1	PLEKHD1	p2	400224	10.62225	6	1
Dendritic Cells - plasmacytoid	p1@SCT	SCT	p1	6343	10.59683	6	1
Dendritic Cells - plasmacytoid	p2@MAP2K6	MAP2K6	p2	5608	10.43466	6	1
Dendritic Cells - plasmacytoid	p1@TRAF4	TRAF4	p1	9618	13.32222	6	1
Dendritic Cells - plasmacytoid	p2@HTR3A	HTR3A	p2	3359	7.62961	6	2
Dendritic Cells - plasmacytoid	p1@SHD	SHD	p1	56961	7.135695	6	3
Dendritic Cells - plasmacytoid	p2@ZNF791	ZNF791	p2	163049	14.73081	6	1
Dendritic Cells - plasmacytoid	p3@WNT10A	WNT10A	p3	80326	14.60957	6	1
Dendritic Cells - plasmacytoid	p1@CDYL	CDYL	p1	9425	5.373899	6	2
Dendritic Cells - plasmacytoid	p1@SLC15A4	SLC15A4	p1	121260	10.95936	6	1
Dendritic Cells - plasmacytoid	p1@N4BP2L1	N4BP2L1	p1	90634	10.05613	7	1
Dendritic Cells - plasmacytoid	p1@DERL3	DERL3	p1	91319	13.29874	7	1
Dendritic Cells - plasmacytoid	p1@CLP1	CLP1	p1	10978	7.27957	7	2
Dendritic Cells - plasmacytoid	p1@LOC285972	LOC285972	p1	285972	15.00332	7	1
Dendritic Cells - plasmacytoid	p1@CXCR3	CXCR3	p1	2833	14.79257	7	1
Dendritic Cells - plasmacytoid	p1@P2RY6	P2RY6	p1	5031	6.831439	7	2
Dendritic Cells - plasmacytoid	p1@WDFY4	WDFY4	p1	57705	11.30722	7	1
Dendritic Cells - plasmacytoid	p1@TLR7	TLR7	p1	51284	13.94299	7	1
Dendritic Cells - plasmacytoid	p1@VASH2	VASH2	p1	79805	13.38052	7	1
Dendritic Cells - plasmacytoid	p1@ERP29	ERP29	p1	10961	5.158155	7	3
Dendritic Cells - plasmacytoid	p1@GPR114	GPR114	p1	221188	9.723211	8	1
Dendritic Cells - plasmacytoid	p1@TTC24	TTC24	p1	164118	9.326981	8	2
Dendritic Cells - plasmacytoid	p2@SEC61B	SEC61B	p2	10952	9.112352	8	1
Dendritic Cells - plasmacytoid	p1@NUDT17	NUDT17	p1	200035	7.155375	8	1
Dendritic Cells - plasmacytoid	p1@DUSP5	DUSP5	p1	1847	6.954048	8	2
Dendritic Cells - plasmacytoid	p1@TLR9	TLR9	p1	54106	14.73156	8	1
Dendritic Cells - plasmacytoid	p1@P2RY14	P2RY14	p1	9934	6.586953	8	3
Dendritic Cells - plasmacytoid	p4@C18orf1	C18orf1	p4	753	6.124165	8	3
Dendritic Cells - plasmacytoid	p1@TMIGD2	TMIGD2	p1	126259	5.957923	8	3
Dendritic Cells - plasmacytoid	p1@SPIB	SPIB	p1	6689	11.09095	8	1
Dendritic Cells - plasmacytoid	p1@TRIT1	TRIT1	p1	54802	5.548379	8	2
Dendritic Cells - plasmacytoid	p1@KIAA1274	KIAA1274	p1	27143	12.17458	9	1
Dendritic Cells - plasmacytoid	p1@ERN1	ERN1	p1	2081	10.26456	9	1
Dendritic Cells - plasmacytoid	p1@CRYM-AS1	CRYM-AS1	p1	400508	9.614893	9	2
Dendritic Cells - plasmacytoid	p1@IFI44L	IFI44L	p1	10964	9.591339	9	1
Dendritic Cells - plasmacytoid	p1@BLNK	BLNK	p1	29760	8.738963	9	2
Dendritic Cells - plasmacytoid	p1@ZNF852	ZNF852	p1	285346	8.553408	9	2
Dendritic Cells - plasmacytoid	p1@CCR2	CCR2	p1	729230	8.47388	9	2
Dendritic Cells - plasmacytoid	p1@UNC93B1	UNC93B1	p1	81622	8.149942	9	1
Dendritic Cells - plasmacytoid	p1@SPCS1	SPCS1	p1	28972	7.569617	9	1
Dendritic Cells - plasmacytoid	p1@FLT3	FLT3	p1	2322	7.433521	9	3
Dendritic Cells - plasmacytoid	p2@AMIGO3	AMIGO3	p2	386724	11.42281	9	1
Dendritic Cells - plasmacytoid	p1@KCNK17	KCNK17	p1	89822	12.26141	9	1
Dendritic Cells - plasmacytoid	p1@ALG2	ALG2	p1	85365	6.40671	9	2
Dendritic Cells - plasmacytoid	p3@AKAP13	AKAP13	p3	11214	5.817513	9	2
Dendritic Cells - plasmacytoid	p1@CSF2RB	CSF2RB	p1	1439	5.745062	9	3
Dendritic Cells - plasmacytoid	p1@SRSF6	SRSF6	p1	6431	5.205835	9	1
Dendritic Cells - plasmacytoid	p1@CLN8	CLN8	p1	2055	10.95744	10	1
Dendritic Cells - plasmacytoid	p1@TIFAB	TIFAB	p1	497189	10.04433	10	1
Dendritic Cells - plasmacytoid	p2@C16orf93	C16orf93	p2	90835	9.057205	10	1
Dendritic Cells - plasmacytoid	p1@CD2AP	CD2AP	p1	23607	8.657858	10	1
Dendritic Cells - plasmacytoid	p1@MTMR1	MTMR1	p1	8776	8.550665	10	1
Dendritic Cells - plasmacytoid	p1@TM9SF2	TM9SF2	p1	9375	8.19642	10	1
Dendritic Cells - plasmacytoid	p1@ZBTB33	ZBTB33	p1	10009	7.781208	10	1
Dendritic Cells - plasmacytoid	p1@MAPKAPK2	MAPKAPK2	p1	9261	7.016054	10	2
Dendritic Cells - plasmacytoid	p1@ZBTB2	ZBTB2	p1	57621	6.976767	10	1
Dendritic Cells - plasmacytoid	p1@RIOK1	RIOK1	p1	83732	6.397418	10	1
Dendritic Cells - plasmacytoid	p1@UBE2J1	UBE2J1	p1	51465	6.335082	10	3
Dendritic Cells - plasmacytoid	p2@PARP10	PARP10	p2	84875	13.18187	10	1
Dendritic Cells - plasmacytoid	p1@FUT7	FUT7	p1	2529	14.67839	10	1
Dendritic Cells - plasmacytoid	p1@THUMPD2	THUMPD2	p1	80745	5.629129	10	2
Dendritic Cells - plasmacytoid	p1@GRASP	GRASP	p1	160622	5.578909	10	3
Dendritic Cells - plasmacytoid	p1@ST3GAL2	ST3GAL2	p1	6483	5.079794	10	3
Endothelial Cells - Lymphatic	p1@ANGPT2	ANGPT2	p1	285	16.11378	3	1
Endothelial Cells - Lymphatic	p4@TM4SF18	TM4SF18	p4	116441	15.69362	5	1
Endothelial Cells - Lymphatic	p1@TRIML2	TRIML2	p1	205860	14.47256	5	1
Endothelial Cells - Lymphatic	p2@MMRN1	MMRN1	p2	22915	12.2878	6	1
Endothelial Cells - Lymphatic	p1@TNFSF18	TNFSF18	p1	8995	13.33733	7	1
Endothelial Cells - Lymphatic	p1@C18orf34	C18orf34	p1	374864	11.18229	7	1
Endothelial Cells - Lymphatic	p1@GPR116	GPR116	p1	221395	11.05257	7	1
Endothelial Cells - Lymphatic	p1@LOC100507254	LOC100507254	p1	100507254	10.4505	8	1
Endothelial Cells - Lymphatic	p1@MIR216A	MIR216A	p1	406998	7.328357	8	3
Endothelial Cells - Lymphatic	p5@BMP4	BMP4	p5	652	6.387986	8	2
Endothelial Cells - Lymphatic	p1@ADAMTS18	ADAMTS18	p1	170692	14.30173	9	1
Endothelial Cells - Lymphatic	p1@C6orf138	C6orf138	p1	442213	11.1787	9	1
Endothelial Cells - Lymphatic	p1@APLN	APLN	p1	8862	9.735066	9	2
Endothelial Cells - Lymphatic	p1@NTN4	NTN4	p1	59277	8.677001	9	1
Endothelial Cells - Lymphatic	p1@FAM43A	FAM43A	p1	131583	5.912475	9	3
Endothelial Cells - Lymphatic	p3@CAV1	CAV1	p3	857	11.36699	10	1
Endothelial Cells - Lymphatic	p1@BACE2	BACE2	p1	25825	10.51186	10	1
Endothelial Cells - Lymphatic	p1@TNFSF15	TNFSF15	p1	9966	9.53428	10	1
Endothelial Cells - Lymphatic	p5@MID1	MID1	p5	4281	7.961364	10	1
Endothelial Cells - Lymphatic	p1@CXorf36	CXorf36	p1	79742	7.753726	10	2
Endothelial Cells - Lymphatic	p1@GLCE	GLCE	p1	26035	7.175885	10	2
Endothelial Cells - Lymphatic	p1@CDH5	CDH5	p1	1003	5.810971	10	3
Endothelial Cells - Microvascular	p1@ANGPT2	ANGPT2	p1	285	5.033806	3	2
Endothelial Cells - Microvascular	p1@ESX1	ESX1	p1	80712	10.18696	3	2
Endothelial Cells - Microvascular	p1@TNFSF18	TNFSF18	p1	8995	6.92362	7	2
Endothelial Cells - Microvascular	p1@LOC441179	LOC441179	p1	441179	13.91752	8	1
Endothelial Cells - Microvascular	p2@KIF17	KIF17	p2	57576	11.54061	8	1
Endothelial Cells - Microvascular	p2@MOV10L1	MOV10L1	p2	54456	10.6791	8	1
Endothelial Cells - Microvascular	p1@FLT4	FLT4	p1	2324	8.385127	8	2
Endothelial Cells - Microvascular	p1@KIAA1274	KIAA1274	p1	27143	5.504873	9	2
Endothelial Cells - Microvascular	p1@UBD	UBD	p1	10537	10.3663	9	1
Endothelial Cells - Microvascular	p1@TIE1	TIE1	p1	7075	8.410313	9	1
Endothelial Cells - Microvascular	p1@ROBO4	ROBO4	p1	54538	7.416911	9	2
Endothelial Cells - Microvascular	p1@FAM43A	FAM43A	p1	131583	7.057414	9	2
Endothelial Cells - Microvascular	p1@ECSCR	ECSCR	p1	641700	6.40216	9	3
Endothelial Cells - Microvascular	p1@SOX18	SOX18	p1	54345	6.336215	9	3
Endothelial Cells - Microvascular	p1@CDH5	CDH5	p1	1003	6.244048	10	1
Endothelial Cells - Microvascular	p1@BACE2	BACE2	p1	25825	6.100756	10	2
Endothelial Cells - Microvascular	p1@FAM70B	FAM70B	p1	348013	5.693629	10	3
Endothelial Cells - Microvascular	p3@CAV1	CAV1	p3	857	5.33137	10	2
Endothelial Cells - Microvascular	p1@RBM3	RBM3	p1	5935	5.221465	10	1
Endothelial Cells - Microvascular	p1@TNFAIP8L1	TNFAIP8L1	p1	126282	10.5948	10	1
Endothelial Cells - Microvascular	p1@N4BP3	N4BP3	p1	23138	9.230754	10	1
Endothelial Cells - Microvascular	p1@CXorf36	CXorf36	p1	79742	8.52899	10	1
Endothelial Cells - Microvascular	p5@MID1	MID1	p5	4281	7.471694	10	2
Endothelial Cells - Microvascular	p1@C15orf54	C15orf54	p1	400360	6.977696	10	2
Endothelial Cells - Microvascular	p1@PDGFB	PDGFB	p1	5155	6.619129	10	2
Eosinophils	p2@ARFIP1	ARFIP1	p2	27236	16.75701	2	1
Eosinophils	p1@BCL2A1	BCL2A1	p1	597	16.24755	2	1
Eosinophils	p2@FBRS	FBRS	p2	64319	15.16044	2	1
Eosinophils	p2@PPCDC	PPCDC	p2	60490	10.75327	2	2
Eosinophils	p5@SLC12A6	SLC12A6	p5	9990	10.74274	2	2
Eosinophils	p5@FLJ22447	FLJ22447	p5	400221	14.27467	2	1
Eosinophils	p1@VNN3	VNN3	p1	55350	5.06142	2	2
Eosinophils	p2@NBN	NBN	p2	4683	13.65531	2	1
Eosinophils	p1@PELI1	PELI1	p1	57162	13.62012	2	1
Eosinophils	p4@ADORA2A	ADORA2A	p4	135	13.48847	2	1
Eosinophils	p1@IL1R2	IL1R2	p1	7850	13.0877	2	1
Eosinophils	p2@NEDD9	NEDD9	p2	4739	12.93778	2	1
Eosinophils	p1@TMCC3	TMCC3	p1	57458	11.97681	2	2
Eosinophils	p4@GP5	GP5	p4	2814	17.28658	2	1
