Id	Pathway	Gene
hsa04962	Vasopressin-regulated water reabsorption	90993
hsa04962	Vasopressin-regulated water reabsorption	9230
hsa04962	Vasopressin-regulated water reabsorption	9586
hsa04964	Proximal tubule bicarbonate reclamation	10991
hsa04964	Proximal tubule bicarbonate reclamation	1468
hsa04964	Proximal tubule bicarbonate reclamation	23439
hsa04964	Proximal tubule bicarbonate reclamation	27165
hsa04964	Proximal tubule bicarbonate reclamation	2744
hsa04964	Proximal tubule bicarbonate reclamation	2746
hsa04964	Proximal tubule bicarbonate reclamation	2747
hsa04964	Proximal tubule bicarbonate reclamation	358
hsa04964	Proximal tubule bicarbonate reclamation	4190
hsa04964	Proximal tubule bicarbonate reclamation	476
hsa04964	Proximal tubule bicarbonate reclamation	477
hsa04964	Proximal tubule bicarbonate reclamation	478
hsa04964	Proximal tubule bicarbonate reclamation	480
hsa04964	Proximal tubule bicarbonate reclamation	481
hsa04964	Proximal tubule bicarbonate reclamation	482
hsa04964	Proximal tubule bicarbonate reclamation	483
hsa04964	Proximal tubule bicarbonate reclamation	486
hsa04964	Proximal tubule bicarbonate reclamation	5105
hsa04964	Proximal tubule bicarbonate reclamation	5106
hsa04964	Proximal tubule bicarbonate reclamation	6550
hsa04964	Proximal tubule bicarbonate reclamation	760
hsa04964	Proximal tubule bicarbonate reclamation	762
hsa04964	Proximal tubule bicarbonate reclamation	8671
hsa04966	Collecting duct acid secretion	10312
hsa04966	Collecting duct acid secretion	10723
hsa04966	Collecting duct acid secretion	1188
hsa04966	Collecting duct acid secretion	127124
hsa04966	Collecting duct acid secretion	155066
hsa04966	Collecting duct acid secretion	23545
hsa04966	Collecting duct acid secretion	245972
hsa04966	Collecting duct acid secretion	245973
hsa04966	Collecting duct acid secretion	495
hsa04966	Collecting duct acid secretion	496
hsa04966	Collecting duct acid secretion	50617
hsa04966	Collecting duct acid secretion	51382
hsa04966	Collecting duct acid secretion	523
hsa04966	Collecting duct acid secretion	525
hsa04966	Collecting duct acid secretion	526
hsa04966	Collecting duct acid secretion	527
hsa04966	Collecting duct acid secretion	528
hsa04966	Collecting duct acid secretion	529
hsa04966	Collecting duct acid secretion	534
hsa04966	Collecting duct acid secretion	535
hsa04966	Collecting duct acid secretion	6521
hsa04966	Collecting duct acid secretion	760
hsa04966	Collecting duct acid secretion	8992
hsa04966	Collecting duct acid secretion	90423
hsa04966	Collecting duct acid secretion	9114
hsa04966	Collecting duct acid secretion	9296
hsa04966	Collecting duct acid secretion	9550
hsa04970	Salivary secretion	107
hsa04970	Salivary secretion	108
hsa04970	Salivary secretion	109
hsa04970	Salivary secretion	111
hsa04970	Salivary secretion	112
hsa04970	Salivary secretion	113
hsa04970	Salivary secretion	1131
hsa04970	Salivary secretion	114
hsa04970	Salivary secretion	115
hsa04970	Salivary secretion	146
hsa04970	Salivary secretion	1469
hsa04970	Salivary secretion	147
hsa04970	Salivary secretion	1470
hsa04970	Salivary secretion	1471
hsa04970	Salivary secretion	1472
hsa04970	Salivary secretion	1473
hsa04970	Salivary secretion	148
hsa04970	Salivary secretion	153
hsa04970	Salivary secretion	154
hsa04970	Salivary secretion	155
hsa04970	Salivary secretion	163688
hsa04970	Salivary secretion	1755
hsa04970	Salivary secretion	196883
hsa04970	Salivary secretion	23236
hsa04970	Salivary secretion	23439
hsa04970	Salivary secretion	276
hsa04970	Salivary secretion	277
hsa04970	Salivary secretion	2776
hsa04970	Salivary secretion	2778
hsa04970	Salivary secretion	278
hsa04970	Salivary secretion	279
hsa04970	Salivary secretion	280
hsa04970	Salivary secretion	2977
hsa04970	Salivary secretion	2982
hsa04970	Salivary secretion	2983
hsa04970	Salivary secretion	3346
hsa04970	Salivary secretion	3347
hsa04970	Salivary secretion	362
hsa04970	Salivary secretion	3708
hsa04970	Salivary secretion	3709
hsa04970	Salivary secretion	3710
hsa04970	Salivary secretion	3778
hsa04970	Salivary secretion	3783
hsa04970	Salivary secretion	4025
hsa04970	Salivary secretion	4069
hsa04970	Salivary secretion	4589
hsa04970	Salivary secretion	476
hsa04970	Salivary secretion	477
hsa04970	Salivary secretion	478
hsa04970	Salivary secretion	480
hsa04970	Salivary secretion	481
hsa04970	Salivary secretion	482
hsa04970	Salivary secretion	483
hsa04970	Salivary secretion	4842
hsa04970	Salivary secretion	486
hsa04970	Salivary secretion	490
hsa04970	Salivary secretion	491
hsa04970	Salivary secretion	492
hsa04970	Salivary secretion	493
hsa04970	Salivary secretion	51806
hsa04970	Salivary secretion	5330
hsa04970	Salivary secretion	5331
hsa04970	Salivary secretion	5332
hsa04970	Salivary secretion	54831
hsa04970	Salivary secretion	5542
hsa04970	Salivary secretion	55503
hsa04970	Salivary secretion	5554
hsa04970	Salivary secretion	5555
hsa04970	Salivary secretion	5566
hsa04970	Salivary secretion	5567
hsa04970	Salivary secretion	5568
hsa04970	Salivary secretion	5578
hsa04970	Salivary secretion	5579
hsa04970	Salivary secretion	5582
hsa04970	Salivary secretion	5592
hsa04970	Salivary secretion	5593
hsa04970	Salivary secretion	6263
hsa04970	Salivary secretion	6522
hsa04970	Salivary secretion	653247
hsa04970	Salivary secretion	6548
hsa04970	Salivary secretion	6558
hsa04970	Salivary secretion	6779
hsa04970	Salivary secretion	683
hsa04970	Salivary secretion	6844
hsa04970	Salivary secretion	727897
hsa04970	Salivary secretion	801
hsa04970	Salivary secretion	805
hsa04970	Salivary secretion	808
hsa04970	Salivary secretion	810
hsa04970	Salivary secretion	820
hsa04970	Salivary secretion	91860
hsa04970	Salivary secretion	952
hsa04971	Gastric acid secretion	107
hsa04971	Gastric acid secretion	108
hsa04971	Gastric acid secretion	1080
hsa04971	Gastric acid secretion	109
hsa04971	Gastric acid secretion	111
hsa04971	Gastric acid secretion	112
hsa04971	Gastric acid secretion	113
hsa04971	Gastric acid secretion	1131
hsa04971	Gastric acid secretion	114
hsa04971	Gastric acid secretion	115
hsa04971	Gastric acid secretion	115111
hsa04971	Gastric acid secretion	163688
hsa04971	Gastric acid secretion	196883
hsa04971	Gastric acid secretion	23236
hsa04971	Gastric acid secretion	23439
hsa04971	Gastric acid secretion	2520
hsa04971	Gastric acid secretion	2770
hsa04971	Gastric acid secretion	2771
hsa04971	Gastric acid secretion	2773
hsa04971	Gastric acid secretion	2776
hsa04971	Gastric acid secretion	2778
hsa04971	Gastric acid secretion	3274
hsa04971	Gastric acid secretion	340156
hsa04971	Gastric acid secretion	3708
hsa04971	Gastric acid secretion	3709
hsa04971	Gastric acid secretion	3710
hsa04971	Gastric acid secretion	3758
hsa04971	Gastric acid secretion	3759
hsa04971	Gastric acid secretion	3766
hsa04971	Gastric acid secretion	3772
hsa04971	Gastric acid secretion	3773
hsa04971	Gastric acid secretion	3776
hsa04971	Gastric acid secretion	3784
hsa04971	Gastric acid secretion	389015
hsa04971	Gastric acid secretion	4638
hsa04971	Gastric acid secretion	476
hsa04971	Gastric acid secretion	477
hsa04971	Gastric acid secretion	478
hsa04971	Gastric acid secretion	480
hsa04971	Gastric acid secretion	481
hsa04971	Gastric acid secretion	482
hsa04971	Gastric acid secretion	483
hsa04971	Gastric acid secretion	495
hsa04971	Gastric acid secretion	496
hsa04971	Gastric acid secretion	51806
hsa04971	Gastric acid secretion	5330
hsa04971	Gastric acid secretion	5331
hsa04971	Gastric acid secretion	5332
hsa04971	Gastric acid secretion	54207
hsa04971	Gastric acid secretion	5566
hsa04971	Gastric acid secretion	5567
hsa04971	Gastric acid secretion	5568
hsa04971	Gastric acid secretion	5578
hsa04971	Gastric acid secretion	5579
hsa04971	Gastric acid secretion	5582
hsa04971	Gastric acid secretion	60
hsa04971	Gastric acid secretion	6522
hsa04971	Gastric acid secretion	6548
hsa04971	Gastric acid secretion	6750
hsa04971	Gastric acid secretion	6752
hsa04971	Gastric acid secretion	71
hsa04971	Gastric acid secretion	7430
hsa04971	Gastric acid secretion	760
hsa04971	Gastric acid secretion	801
hsa04971	Gastric acid secretion	805
hsa04971	Gastric acid secretion	808
hsa04971	Gastric acid secretion	810
hsa04971	Gastric acid secretion	815
hsa04971	Gastric acid secretion	816
hsa04971	Gastric acid secretion	817
hsa04971	Gastric acid secretion	818
hsa04971	Gastric acid secretion	85366
hsa04971	Gastric acid secretion	887
hsa04971	Gastric acid secretion	91807
hsa04971	Gastric acid secretion	91860
hsa04971	Gastric acid secretion	9992
hsa04972	Pancreatic secretion	10136
hsa04972	Pancreatic secretion	1056
hsa04972	Pancreatic secretion	107
hsa04972	Pancreatic secretion	108
hsa04972	Pancreatic secretion	1080
hsa04972	Pancreatic secretion	109
hsa04972	Pancreatic secretion	111
hsa04972	Pancreatic secretion	112
hsa04972	Pancreatic secretion	113
hsa04972	Pancreatic secretion	1131
hsa04972	Pancreatic secretion	114
hsa04972	Pancreatic secretion	115
hsa04972	Pancreatic secretion	1179
hsa04972	Pancreatic secretion	1357
hsa04972	Pancreatic secretion	1358
hsa04972	Pancreatic secretion	1359
hsa04972	Pancreatic secretion	1360
hsa04972	Pancreatic secretion	1361
hsa04972	Pancreatic secretion	1504
hsa04972	Pancreatic secretion	1506
hsa04972	Pancreatic secretion	1811
hsa04972	Pancreatic secretion	196883
hsa04972	Pancreatic secretion	219931
hsa04972	Pancreatic secretion	22802
hsa04972	Pancreatic secretion	23236
hsa04972	Pancreatic secretion	23436
hsa04972	Pancreatic secretion	23439
hsa04972	Pancreatic secretion	26279
hsa04972	Pancreatic secretion	276
hsa04972	Pancreatic secretion	277
hsa04972	Pancreatic secretion	2776
hsa04972	Pancreatic secretion	2778
hsa04972	Pancreatic secretion	278
hsa04972	Pancreatic secretion	279
hsa04972	Pancreatic secretion	280
hsa04972	Pancreatic secretion	30814
hsa04972	Pancreatic secretion	3708
hsa04972	Pancreatic secretion	3709
hsa04972	Pancreatic secretion	3710
hsa04972	Pancreatic secretion	3778
hsa04972	Pancreatic secretion	3784
hsa04972	Pancreatic secretion	387
hsa04972	Pancreatic secretion	391013
hsa04972	Pancreatic secretion	4218
hsa04972	Pancreatic secretion	440387
hsa04972	Pancreatic secretion	476
hsa04972	Pancreatic secretion	477
hsa04972	Pancreatic secretion	478
hsa04972	Pancreatic secretion	480
hsa04972	Pancreatic secretion	481
hsa04972	Pancreatic secretion	482
hsa04972	Pancreatic secretion	483
hsa04972	Pancreatic secretion	486
hsa04972	Pancreatic secretion	487
hsa04972	Pancreatic secretion	488
hsa04972	Pancreatic secretion	489
hsa04972	Pancreatic secretion	490
hsa04972	Pancreatic secretion	491
hsa04972	Pancreatic secretion	492
hsa04972	Pancreatic secretion	493
hsa04972	Pancreatic secretion	50487
hsa04972	Pancreatic secretion	51032
hsa04972	Pancreatic secretion	5319
hsa04972	Pancreatic secretion	5320
hsa04972	Pancreatic secretion	5322
hsa04972	Pancreatic secretion	5330
hsa04972	Pancreatic secretion	5331
hsa04972	Pancreatic secretion	5332
hsa04972	Pancreatic secretion	5406
hsa04972	Pancreatic secretion	5407
hsa04972	Pancreatic secretion	5408
hsa04972	Pancreatic secretion	5578
hsa04972	Pancreatic secretion	5579
hsa04972	Pancreatic secretion	5582
hsa04972	Pancreatic secretion	5644
hsa04972	Pancreatic secretion	5645
hsa04972	Pancreatic secretion	5646
hsa04972	Pancreatic secretion	5874
hsa04972	Pancreatic secretion	5879
hsa04972	Pancreatic secretion	5906
hsa04972	Pancreatic secretion	5908
hsa04972	Pancreatic secretion	6262
hsa04972	Pancreatic secretion	63036
hsa04972	Pancreatic secretion	6343
hsa04972	Pancreatic secretion	6344
hsa04972	Pancreatic secretion	64600
hsa04972	Pancreatic secretion	6522
hsa04972	Pancreatic secretion	6548
hsa04972	Pancreatic secretion	6558
hsa04972	Pancreatic secretion	683
hsa04972	Pancreatic secretion	7220
hsa04972	Pancreatic secretion	760
hsa04972	Pancreatic secretion	81579
hsa04972	Pancreatic secretion	8399
hsa04972	Pancreatic secretion	84647
hsa04972	Pancreatic secretion	8671
hsa04972	Pancreatic secretion	8766
hsa04972	Pancreatic secretion	885
hsa04972	Pancreatic secretion	886
hsa04972	Pancreatic secretion	952
hsa04972	Pancreatic secretion	9545
hsa04972	Pancreatic secretion	9635
hsa04973	Carbohydrate digestion and absorption	10000
hsa04973	Carbohydrate digestion and absorption	207
hsa04973	Carbohydrate digestion and absorption	208
hsa04973	Carbohydrate digestion and absorption	23236
hsa04973	Carbohydrate digestion and absorption	23439
hsa04973	Carbohydrate digestion and absorption	2538
hsa04973	Carbohydrate digestion and absorption	2542
hsa04973	Carbohydrate digestion and absorption	276
hsa04973	Carbohydrate digestion and absorption	277
hsa04973	Carbohydrate digestion and absorption	278
hsa04973	Carbohydrate digestion and absorption	279
hsa04973	Carbohydrate digestion and absorption	280
hsa04973	Carbohydrate digestion and absorption	3098
hsa04973	Carbohydrate digestion and absorption	3099
hsa04973	Carbohydrate digestion and absorption	3101
hsa04973	Carbohydrate digestion and absorption	346562
hsa04973	Carbohydrate digestion and absorption	3938
hsa04973	Carbohydrate digestion and absorption	476
hsa04973	Carbohydrate digestion and absorption	477
hsa04973	Carbohydrate digestion and absorption	478
hsa04973	Carbohydrate digestion and absorption	480
hsa04973	Carbohydrate digestion and absorption	481
hsa04973	Carbohydrate digestion and absorption	482
hsa04973	Carbohydrate digestion and absorption	483
hsa04973	Carbohydrate digestion and absorption	486
hsa04973	Carbohydrate digestion and absorption	5290
hsa04973	Carbohydrate digestion and absorption	5291
hsa04973	Carbohydrate digestion and absorption	5293
hsa04973	Carbohydrate digestion and absorption	5295
hsa04973	Carbohydrate digestion and absorption	5296
hsa04973	Carbohydrate digestion and absorption	5330
hsa04973	Carbohydrate digestion and absorption	5331
hsa04973	Carbohydrate digestion and absorption	5332
hsa04973	Carbohydrate digestion and absorption	5579
hsa04973	Carbohydrate digestion and absorption	57818
hsa04973	Carbohydrate digestion and absorption	6476
hsa04973	Carbohydrate digestion and absorption	6514
hsa04973	Carbohydrate digestion and absorption	6518
hsa04973	Carbohydrate digestion and absorption	6523
hsa04973	Carbohydrate digestion and absorption	776
hsa04973	Carbohydrate digestion and absorption	80201
hsa04973	Carbohydrate digestion and absorption	80834
hsa04973	Carbohydrate digestion and absorption	83756
hsa04973	Carbohydrate digestion and absorption	8503
hsa04973	Carbohydrate digestion and absorption	8972
hsa04973	Carbohydrate digestion and absorption	92579
hsa04973	Carbohydrate digestion and absorption	93432
hsa04974	Protein digestion and absorption	10008
hsa04974	Protein digestion and absorption	10136
hsa04974	Protein digestion and absorption	11136
hsa04974	Protein digestion and absorption	117247
hsa04974	Protein digestion and absorption	120103
hsa04974	Protein digestion and absorption	1277
hsa04974	Protein digestion and absorption	1278
hsa04974	Protein digestion and absorption	1280
hsa04974	Protein digestion and absorption	1281
hsa04974	Protein digestion and absorption	1282
hsa04974	Protein digestion and absorption	1284
hsa04974	Protein digestion and absorption	1285
hsa04974	Protein digestion and absorption	1286
hsa04974	Protein digestion and absorption	1287
hsa04974	Protein digestion and absorption	1288
hsa04974	Protein digestion and absorption	1289
hsa04974	Protein digestion and absorption	1290
hsa04974	Protein digestion and absorption	1291
hsa04974	Protein digestion and absorption	1292
hsa04974	Protein digestion and absorption	1293
hsa04974	Protein digestion and absorption	1294
hsa04974	Protein digestion and absorption	1295
hsa04974	Protein digestion and absorption	1296
hsa04974	Protein digestion and absorption	1297
hsa04974	Protein digestion and absorption	1298
hsa04974	Protein digestion and absorption	1299
hsa04974	Protein digestion and absorption	1300
hsa04974	Protein digestion and absorption	1301
hsa04974	Protein digestion and absorption	1302
hsa04974	Protein digestion and absorption	1303
hsa04974	Protein digestion and absorption	1305
hsa04974	Protein digestion and absorption	1306
hsa04974	Protein digestion and absorption	1307
hsa04974	Protein digestion and absorption	1308
hsa04974	Protein digestion and absorption	1310
hsa04974	Protein digestion and absorption	131873
hsa04974	Protein digestion and absorption	1357
